Customer_ID,Contract_ID,Payment_ID,Gender,Age,Tenure_Months,Monthly_Charges,Total_Charges,Internet_Service,Customer_Support_Calls,Senior_Citizen,Partner,Dependents,Churn
CUST06358,CON06358,PAY06358,Male,29,16,77.38,1238.08,DSL,0,Yes,No,Yes,No
CUST06359,CON06359,PAY06359,Male,63,67,78.99,5292.33,Fiber Optic,5,No,Yes,Yes,Yes
CUST06360,CON06360,PAY06360,Female,73,72,49.06,3532.32,Cable,1,No,No,Yes,Yes
CUST06361,CON06361,PAY06361,Male,72,7,78.65,550.55,,2,Yes,No,Yes,Yes
CUST06362,CON06362,PAY06362,Male,23,27,83.52,2255.04,Cable,1,No,No,Yes,No
CUST06363,CON06363,PAY06363,Female,59,72,82.97,5973.84,,6,Yes,No,No,Yes
CUST06364,CON06364,PAY06364,Female,18,47,100.65,4730.55,DSL,8,Yes,Yes,No,Yes
CUST06365,CON06365,PAY06365,Male,51,61,55.74,3400.14,Cable,9,Yes,Yes,No,No
CUST06366,CON06366,PAY06366,Male,68,19,100.02,1900.38,,6,Yes,Yes,Yes,No
CUST06367,CON06367,PAY06367,Female,51,11,25.68,282.48,Fiber Optic,7,No,Yes,Yes,Yes
CUST06368,CON06368,PAY06368,Male,71,7,78.24,547.68,,2,Yes,No,Yes,Yes
CUST06369,CON06369,PAY06369,Male,52,47,54.41,2557.27,,3,No,No,Yes,No
CUST06370,CON06370,PAY06370,Female,48,2,56.56,113.12,DSL,5,Yes,No,Yes,No
CUST06371,CON06371,PAY06371,Female,46,9,64.68,582.12,DSL,5,No,Yes,Yes,No
CUST06372,CON06372,PAY06372,Male,24,35,47.46,1661.1,Fiber Optic,0,Yes,No,No,No
CUST06373,CON06373,PAY06373,Male,73,24,61.94,1486.56,Cable,1,Yes,No,Yes,Yes
CUST06374,CON06374,PAY06374,Male,35,48,55.75,2676.0,Fiber Optic,8,No,No,Yes,No
CUST06375,CON06375,PAY06375,Male,68,19,98.46,1870.74,,5,Yes,Yes,Yes,No
CUST06376,CON06376,PAY06376,Male,54,43,25.8,1109.4,,4,Yes,Yes,No,No
CUST06377,CON06377,PAY06377,Female,48,29,95.14,2759.06,Cable,5,Yes,No,No,Yes
CUST06378,CON06378,PAY06378,Female,27,44,59.38,2612.72,Fiber Optic,7,Yes,No,No,Yes
CUST06379,CON06379,PAY06379,Male,57,28,99.33,2781.24,,9,Yes,No,Yes,No
CUST06380,CON06380,PAY06380,Female,69,3,45.04,135.12,,1,No,Yes,Yes,No
CUST06381,CON06381,PAY06381,Male,52,1,75.61,75.61,Fiber Optic,0,No,No,No,No
CUST06382,CON06382,PAY06382,Male,34,7,58.06,406.42,,9,No,No,Yes,No
CUST06383,CON06383,PAY06383,Female,30,47,63.37,2978.39,Fiber Optic,5,Yes,No,No,Yes
CUST06384,CON06384,PAY06384,Male,56,22,59.67,1312.74,Cable,6,Yes,Yes,Yes,Yes
CUST06385,CON06385,PAY06385,Male,57,2,83.88,167.76,Fiber Optic,0,No,No,No,No
CUST06386,CON06386,PAY06386,Female,68,3,54.49,163.47,,2,No,Yes,Yes,No
CUST06387,CON06387,PAY06387,Male,77,25,61.27,1531.75,DSL,0,No,Yes,No,No
CUST06388,CON06388,PAY06388,Male,71,6,29.95,179.7,,4,Yes,No,Yes,No
CUST06389,CON06389,PAY06389,Male,56,31,103.15,3197.65,,9,Yes,No,Yes,No
CUST06390,CON06390,PAY06390,Female,62,30,59.8,1794.0,,2,No,Yes,Yes,Yes
CUST06391,CON06391,PAY06391,Female,34,53,55.36,2934.08,Fiber Optic,2,No,No,Yes,Yes
CUST06392,CON06392,PAY06392,Female,50,6,58.68,352.08,DSL,4,Yes,No,Yes,No
CUST06393,CON06393,PAY06393,Male,56,21,63.04,1323.84,Cable,6,Yes,Yes,Yes,Yes
CUST06394,CON06394,PAY06394,Male,77,22,62.58,1376.76,DSL,2,No,Yes,No,No
CUST06395,CON06395,PAY06395,Male,64,59,25.58,1509.22,,1,No,Yes,Yes,No
CUST06396,CON06396,PAY06396,Female,66,35,50.15,1755.25,Cable,2,No,No,Yes,No
CUST06397,CON06397,PAY06397,Male,32,48,49.26,2364.48,Fiber Optic,7,No,Yes,No,Yes
CUST06398,CON06398,PAY06398,Male,63,60,81.54,4892.4,Cable,0,No,No,No,No
CUST06399,CON06399,PAY06399,Male,34,6,59.97,359.82,,8,No,No,Yes,No
CUST06400,CON06400,PAY06400,Male,28,37,54.59,2019.83,Fiber Optic,2,Yes,No,No,No
CUST06401,CON06401,PAY06401,Male,33,60,33.86,2031.6,Cable,7,Yes,Yes,Yes,Yes
CUST06402,CON06402,PAY06402,Male,71,54,34.96,1887.84,,3,No,Yes,Yes,No
CUST06403,CON06403,PAY06403,Male,51,50,95.24,4762.0,Cable,0,No,No,Yes,No
CUST06404,CON06404,PAY06404,Female,51,13,29.3,380.9,Fiber Optic,7,No,Yes,Yes,Yes
CUST06405,CON06405,PAY06405,Male,72,7,80.28,561.96,,2,Yes,No,Yes,Yes
CUST06406,CON06406,PAY06406,Male,35,44,55.76,2453.44,Fiber Optic,8,No,No,Yes,No
CUST06407,CON06407,PAY06407,Male,59,65,32.63,2120.95,Cable,5,No,No,No,Yes
CUST06408,CON06408,PAY06408,Male,68,47,61.01,2867.47,Cable,7,No,Yes,No,Yes
CUST06409,CON06409,PAY06409,Female,75,22,77.3,1700.6,Cable,0,Yes,Yes,No,Yes
CUST06410,CON06410,PAY06410,Female,55,71,95.99,6815.29,Fiber Optic,3,Yes,Yes,Yes,Yes
CUST06411,CON06411,PAY06411,Female,62,17,28.04,476.68,Fiber Optic,2,No,Yes,No,Yes
CUST06412,CON06412,PAY06412,Female,68,4,77.21,308.84,,7,No,No,No,Yes
CUST06413,CON06413,PAY06413,Male,50,5,100.79,503.95,DSL,6,No,No,No,No
CUST06414,CON06414,PAY06414,Female,32,58,98.53,5714.74,Fiber Optic,6,No,Yes,No,Yes
CUST06415,CON06415,PAY06415,Female,34,36,96.35,3468.6,Cable,0,Yes,Yes,Yes,No
CUST06416,CON06416,PAY06416,Male,37,61,102.19,6233.59,,7,Yes,No,Yes,Yes
CUST06417,CON06417,PAY06417,Male,29,46,32.76,1506.96,DSL,5,Yes,No,Yes,Yes
CUST06418,CON06418,PAY06418,Female,42,12,83.14,997.68,Fiber Optic,1,No,Yes,No,Yes
CUST06419,CON06419,PAY06419,Female,71,50,59.26,2963.0,Cable,4,Yes,No,Yes,No
CUST06420,CON06420,PAY06420,Male,18,22,34.8,765.6,DSL,0,No,Yes,No,Yes
CUST06421,CON06421,PAY06421,Male,74,22,63.68,1400.96,DSL,1,No,Yes,No,No
CUST06422,CON06422,PAY06422,Male,52,55,61.95,3407.25,Cable,0,No,Yes,No,No
CUST06423,CON06423,PAY06423,Female,23,68,46.08,3133.44,DSL,8,No,No,No,Yes
CUST06424,CON06424,PAY06424,Female,59,69,95.53,6591.57,Fiber Optic,2,Yes,Yes,Yes,Yes
CUST06425,CON06425,PAY06425,Female,31,59,101.81,6006.79,Fiber Optic,4,No,Yes,No,Yes
CUST06426,CON06426,PAY06426,Male,27,46,33.03,1519.38,DSL,5,Yes,No,Yes,Yes
CUST06427,CON06427,PAY06427,Female,56,72,102.7,7394.4,Fiber Optic,2,Yes,Yes,Yes,Yes
CUST06428,CON06428,PAY06428,Male,21,13,45.84,595.92,Cable,5,Yes,Yes,No,Yes
CUST06429,CON06429,PAY06429,Female,66,2,54.72,109.44,,2,No,Yes,Yes,No
CUST06430,CON06430,PAY06430,Female,18,46,104.72,4817.12,DSL,8,Yes,Yes,No,Yes
CUST06431,CON06431,PAY06431,Female,65,19,33.76,641.44,Fiber Optic,0,No,Yes,No,Yes
CUST06432,CON06432,PAY06432,Female,38,50,64.58,3229.0,,5,Yes,Yes,No,No
CUST06433,CON06433,PAY06433,Male,53,31,95.85,2971.35,,8,Yes,No,Yes,No
CUST06434,CON06434,PAY06434,Female,29,44,63.99,2815.56,Fiber Optic,7,Yes,No,No,Yes
CUST06435,CON06435,PAY06435,Male,37,21,58.1,1220.1,Fiber Optic,3,No,No,No,Yes
CUST06436,CON06436,PAY06436,Male,57,51,100.42,5121.42,Cable,0,No,No,Yes,No
CUST06437,CON06437,PAY06437,Female,18,59,99.87,5892.33,Fiber Optic,8,No,No,No,Yes
CUST06438,CON06438,PAY06438,Male,71,6,76.33,457.98,,2,Yes,No,Yes,Yes
CUST06439,CON06439,PAY06439,Male,67,4,79.97,319.88,,2,Yes,No,Yes,Yes
CUST06440,CON06440,PAY06440,Female,62,59,98.51,5812.09,Cable,0,No,No,Yes,Yes
CUST06441,CON06441,PAY06441,Female,31,11,98.48,1083.28,Fiber Optic,1,Yes,Yes,No,No
CUST06442,CON06442,PAY06442,Female,63,61,99.24,6053.64,Cable,0,No,No,Yes,Yes
CUST06443,CON06443,PAY06443,Male,56,2,75.43,150.86,Fiber Optic,0,No,No,No,No
CUST06444,CON06444,PAY06444,Male,19,14,53.89,754.46,Cable,3,Yes,Yes,No,Yes
CUST06445,CON06445,PAY06445,Male,69,50,75.2,3760.0,,5,No,No,Yes,Yes
CUST06446,CON06446,PAY06446,Female,57,51,61.3,3126.3,,6,Yes,Yes,No,No
CUST06447,CON06447,PAY06447,Male,23,32,84.59,2706.88,Fiber Optic,8,Yes,Yes,No,Yes
CUST06448,CON06448,PAY06448,Female,27,17,31.41,533.97,DSL,6,No,No,No,Yes
CUST06449,CON06449,PAY06449,Female,64,27,34.7,936.9,Fiber Optic,1,No,Yes,Yes,Yes
CUST06450,CON06450,PAY06450,Male,33,49,52.55,2574.95,Fiber Optic,7,No,Yes,No,Yes
CUST06451,CON06451,PAY06451,Female,57,33,99.23,3274.59,,6,No,No,No,No
CUST06452,CON06452,PAY06452,Female,32,50,27.96,1398.0,Fiber Optic,5,No,Yes,No,Yes
CUST06453,CON06453,PAY06453,Female,44,66,30.86,2036.76,DSL,0,No,Yes,No,No
CUST06454,CON06454,PAY06454,Male,55,65,27.89,1812.85,Cable,5,No,No,No,Yes
CUST06455,CON06455,PAY06455,Female,20,68,54.61,3713.48,DSL,8,No,No,No,Yes
CUST06456,CON06456,PAY06456,Female,67,5,34.1,170.5,,4,Yes,No,Yes,No
CUST06457,CON06457,PAY06457,Female,57,26,80.51,2093.26,DSL,4,Yes,Yes,No,No
CUST06458,CON06458,PAY06458,Female,74,23,84.97,1954.31,Cable,0,Yes,Yes,No,Yes
CUST06459,CON06459,PAY06459,Male,36,50,48.66,2433.0,Fiber Optic,8,No,Yes,No,Yes
CUST06460,CON06460,PAY06460,Male,53,30,101.77,3053.1,,8,Yes,No,Yes,No
CUST06461,CON06461,PAY06461,Female,33,44,58.14,2558.16,Fiber Optic,5,Yes,No,No,Yes
CUST06462,CON06462,PAY06462,Male,71,47,63.32,2976.04,Cable,7,No,Yes,No,Yes
CUST06463,CON06463,PAY06463,Male,52,58,59.16,3431.28,Cable,1,No,Yes,No,No
CUST06464,CON06464,PAY06464,Female,31,14,102.14,1429.96,Fiber Optic,1,Yes,Yes,No,No
CUST06465,CON06465,PAY06465,Male,57,31,100.36,3111.16,,8,Yes,No,Yes,No
CUST06466,CON06466,PAY06466,Male,27,59,25.77,1520.43,Cable,8,Yes,Yes,Yes,Yes
CUST06467,CON06467,PAY06467,Male,72,24,55.24,1325.76,DSL,2,No,Yes,No,No
CUST06468,CON06468,PAY06468,Male,51,48,53.3,2558.4,,3,No,No,Yes,No
CUST06469,CON06469,PAY06469,Male,18,36,80.9,2912.4,DSL,8,Yes,No,No,No
CUST06470,CON06470,PAY06470,Male,64,70,81.89,5732.3,Fiber Optic,4,No,Yes,Yes,Yes
CUST06471,CON06471,PAY06471,Male,53,5,64.87,324.35,Cable,3,Yes,Yes,No,No
CUST06472,CON06472,PAY06472,Female,29,45,62.06,2792.7,Fiber Optic,5,Yes,No,No,Yes
CUST06473,CON06473,PAY06473,Male,57,43,33.4,1436.2,,3,Yes,Yes,No,No
CUST06474,CON06474,PAY06474,Male,75,36,76.91,2768.76,Fiber Optic,7,No,No,No,Yes
CUST06475,CON06475,PAY06475,Female,64,30,59.51,1785.3,,2,No,No,Yes,Yes
CUST06476,CON06476,PAY06476,Male,66,57,82.9,4725.3,Cable,1,No,No,No,No
CUST06477,CON06477,PAY06477,Female,30,10,95.18,951.8,Fiber Optic,3,Yes,Yes,No,No
CUST06478,CON06478,PAY06478,Female,30,11,98.74,1086.14,Fiber Optic,2,Yes,Yes,No,No
CUST06479,CON06479,PAY06479,Male,76,37,75.27,2784.99,Fiber Optic,5,No,No,No,Yes
CUST06480,CON06480,PAY06480,Female,68,26,26.81,697.06,Fiber Optic,1,No,Yes,Yes,Yes
CUST06481,CON06481,PAY06481,Female,72,18,95.36,1716.48,Cable,3,No,No,Yes,No
CUST06482,CON06482,PAY06482,Female,23,20,28.01,560.2,DSL,6,No,No,No,Yes
CUST06483,CON06483,PAY06483,Female,53,30,100.25,3007.5,Cable,3,Yes,No,No,Yes
CUST06484,CON06484,PAY06484,Female,57,32,98.72,3159.04,,6,No,No,No,No
CUST06485,CON06485,PAY06485,Female,42,13,82.53,1072.89,Fiber Optic,2,No,Yes,No,Yes
CUST06486,CON06486,PAY06486,Male,40,19,57.03,1083.57,Fiber Optic,4,No,No,No,Yes
CUST06487,CON06487,PAY06487,Female,48,41,75.61,3100.01,DSL,6,No,No,No,Yes
CUST06488,CON06488,PAY06488,Female,71,19,102.6,1949.4,Cable,2,No,No,Yes,No
CUST06489,CON06489,PAY06489,Female,50,33,103.87,3427.71,Cable,5,Yes,No,No,Yes
CUST06490,CON06490,PAY06490,Female,70,29,31.98,927.42,Cable,4,No,Yes,Yes,No
CUST06491,CON06491,PAY06491,Female,70,34,52.71,1792.14,Cable,2,No,No,Yes,No
CUST06492,CON06492,PAY06492,Male,68,55,26.23,1442.65,,3,No,Yes,Yes,No
CUST06493,CON06493,PAY06493,Female,30,61,49.7,3031.7,Cable,0,No,Yes,Yes,No
CUST06494,CON06494,PAY06494,Male,27,49,27.66,1355.34,DSL,5,Yes,No,Yes,Yes
CUST06495,CON06495,PAY06495,Female,38,50,55.34,2767.0,,3,Yes,Yes,No,No
CUST06496,CON06496,PAY06496,Male,38,64,100.86,6455.04,,6,Yes,No,Yes,Yes
CUST06497,CON06497,PAY06497,Male,33,47,62.19,2922.93,Fiber Optic,9,No,No,Yes,No
CUST06498,CON06498,PAY06498,Female,68,44,56.11,2468.84,Fiber Optic,6,No,No,Yes,Yes
CUST06499,CON06499,PAY06499,Male,29,28,95.17,2664.76,Fiber Optic,4,Yes,No,Yes,Yes
CUST06500,CON06500,PAY06500,Female,56,33,50.09,1652.97,DSL,7,Yes,Yes,No,Yes
CUST06501,CON06501,PAY06501,Male,54,23,57.21,1315.83,Cable,5,Yes,Yes,Yes,Yes
CUST06502,CON06502,PAY06502,Male,74,38,81.13,3082.94,Fiber Optic,6,No,No,No,Yes
CUST06503,CON06503,PAY06503,Male,25,38,51.13,1942.94,Fiber Optic,2,Yes,No,No,No
CUST06504,CON06504,PAY06504,Female,72,52,60.58,3150.16,Cable,4,Yes,No,Yes,No
CUST06505,CON06505,PAY06505,Male,37,18,60.16,1082.88,Fiber Optic,5,No,No,No,Yes
CUST06506,CON06506,PAY06506,Male,74,22,61.47,1352.34,Cable,1,Yes,No,Yes,Yes
CUST06507,CON06507,PAY06507,Female,43,29,46.59,1351.11,Fiber Optic,4,Yes,No,Yes,No
CUST06508,CON06508,PAY06508,Male,66,61,34.58,2109.38,,2,No,Yes,Yes,No
CUST06509,CON06509,PAY06509,Female,33,38,104.0,3952.0,Cable,0,Yes,Yes,Yes,No
CUST06510,CON06510,PAY06510,Female,72,70,46.51,3255.7,Cable,0,No,No,Yes,Yes
CUST06511,CON06511,PAY06511,Male,24,39,50.11,1954.29,Cable,7,Yes,Yes,Yes,Yes
CUST06512,CON06512,PAY06512,Female,57,70,100.47,7032.9,Fiber Optic,4,Yes,Yes,Yes,Yes
CUST06513,CON06513,PAY06513,Male,36,45,64.08,2883.6,Fiber Optic,7,No,No,Yes,No
CUST06514,CON06514,PAY06514,Female,63,29,55.59,1612.11,,0,No,Yes,Yes,Yes
CUST06515,CON06515,PAY06515,Male,30,33,58.1,1917.3,Fiber Optic,1,No,No,No,Yes
CUST06516,CON06516,PAY06516,Female,18,10,100.99,1009.9,,1,No,Yes,Yes,No
CUST06517,CON06517,PAY06517,Male,22,40,52.25,2090.0,Cable,8,Yes,Yes,Yes,Yes
CUST06518,CON06518,PAY06518,Male,48,4,100.86,403.44,DSL,5,No,No,No,No
CUST06519,CON06519,PAY06519,Female,63,18,31.9,574.2,Fiber Optic,0,No,Yes,No,Yes
CUST06520,CON06520,PAY06520,Female,56,35,49.6,1736.0,DSL,6,Yes,Yes,No,Yes
CUST06521,CON06521,PAY06521,Female,70,48,62.41,2995.68,Cable,5,Yes,No,Yes,No
CUST06522,CON06522,PAY06522,Male,48,57,55.12,3141.84,Cable,1,No,Yes,No,No
CUST06523,CON06523,PAY06523,Female,44,68,29.85,2029.8,DSL,1,No,Yes,No,No
CUST06524,CON06524,PAY06524,Male,48,58,62.62,3631.96,Cable,2,No,Yes,No,No
CUST06525,CON06525,PAY06525,Female,22,7,100.53,703.71,,3,No,Yes,Yes,No
CUST06526,CON06526,PAY06526,Male,20,38,54.51,2071.38,Cable,9,Yes,Yes,Yes,Yes
CUST06527,CON06527,PAY06527,Male,53,24,63.14,1515.36,Cable,5,Yes,Yes,Yes,Yes
CUST06528,CON06528,PAY06528,Male,72,18,100.65,1811.7,,4,Yes,Yes,Yes,No
CUST06529,CON06529,PAY06529,Male,70,4,75.39,301.56,,2,Yes,No,Yes,Yes
CUST06530,CON06530,PAY06530,Female,44,50,64.64,3232.0,,3,Yes,Yes,No,No
CUST06531,CON06531,PAY06531,Female,37,47,28.05,1318.35,Fiber Optic,6,No,Yes,No,Yes
CUST06532,CON06532,PAY06532,Female,67,23,33.49,770.27,Fiber Optic,0,No,Yes,Yes,Yes
CUST06533,CON06533,PAY06533,Male,52,47,96.22,4522.34,Cable,1,No,No,Yes,No
CUST06534,CON06534,PAY06534,Male,27,47,31.91,1499.77,DSL,6,Yes,No,Yes,Yes
CUST06535,CON06535,PAY06535,Female,43,70,32.59,2281.3,DSL,0,No,Yes,No,No
CUST06536,CON06536,PAY06536,Female,34,36,97.23,3500.28,Cable,0,Yes,Yes,Yes,No
CUST06537,CON06537,PAY06537,Female,58,25,81.1,2027.5,DSL,4,Yes,Yes,No,No
CUST06538,CON06538,PAY06538,Female,61,70,82.68,5787.6,,5,Yes,No,No,Yes
CUST06539,CON06539,PAY06539,Female,68,28,28.34,793.52,Cable,6,No,Yes,Yes,No
CUST06540,CON06540,PAY06540,Female,23,62,104.43,6474.66,Fiber Optic,7,No,No,No,Yes
CUST06541,CON06541,PAY06541,Female,72,19,95.04,1805.76,Cable,2,No,No,Yes,No
CUST06542,CON06542,PAY06542,Female,68,27,28.91,780.57,Fiber Optic,0,No,Yes,Yes,Yes
CUST06543,CON06543,PAY06543,Female,65,19,32.71,621.49,Fiber Optic,1,No,Yes,No,Yes
CUST06544,CON06544,PAY06544,Male,22,35,75.52,2643.2,Fiber Optic,8,Yes,Yes,No,Yes
CUST06545,CON06545,PAY06545,Female,31,52,61.16,3180.32,Fiber Optic,3,No,No,Yes,Yes
CUST06546,CON06546,PAY06546,Female,24,10,99.31,993.1,,1,No,Yes,Yes,No
CUST06547,CON06547,PAY06547,Male,18,36,82.74,2978.64,DSL,9,Yes,No,No,No
CUST06548,CON06548,PAY06548,Female,71,70,48.25,3377.5,Cable,0,No,No,Yes,Yes
CUST06549,CON06549,PAY06549,Male,65,62,34.4,2132.8,,0,No,Yes,Yes,No
CUST06550,CON06550,PAY06550,Male,51,3,29.56,88.68,Cable,3,Yes,Yes,No,Yes
CUST06551,CON06551,PAY06551,Male,33,49,47.4,2322.6,Fiber Optic,9,No,Yes,No,Yes
CUST06552,CON06552,PAY06552,Male,27,48,26.81,1286.88,DSL,6,Yes,No,Yes,Yes
CUST06553,CON06553,PAY06553,Female,64,59,103.38,6099.42,Cable,1,No,No,Yes,Yes
CUST06554,CON06554,PAY06554,Female,42,15,82.07,1231.05,Fiber Optic,3,No,Yes,No,Yes
CUST06555,CON06555,PAY06555,Male,37,19,58.29,1107.51,Fiber Optic,4,No,No,No,Yes
CUST06556,CON06556,PAY06556,Male,22,33,81.48,2688.84,DSL,9,Yes,No,No,No
CUST06557,CON06557,PAY06557,Female,76,72,47.18,3396.96,Cable,2,No,No,Yes,Yes
CUST06558,CON06558,PAY06558,Male,48,64,77.14,4936.96,Fiber Optic,6,Yes,Yes,Yes,No
CUST06559,CON06559,PAY06559,Female,61,69,76.53,5280.57,,4,Yes,No,No,Yes
CUST06560,CON06560,PAY06560,Female,32,36,104.3,3754.8,Cable,0,Yes,Yes,Yes,No
CUST06561,CON06561,PAY06561,Male,76,36,75.25,2709.0,Fiber Optic,5,No,No,No,Yes
CUST06562,CON06562,PAY06562,Male,57,51,96.04,4898.04,Cable,1,No,No,Yes,No
CUST06563,CON06563,PAY06563,Male,23,35,54.68,1913.8,Fiber Optic,2,Yes,No,No,No
CUST06564,CON06564,PAY06564,Female,57,32,52.04,1665.28,DSL,5,Yes,Yes,No,Yes
CUST06565,CON06565,PAY06565,Male,57,65,60.76,3949.4,Fiber Optic,1,Yes,No,Yes,No
CUST06566,CON06566,PAY06566,Female,72,2,76.24,152.48,,7,No,No,No,Yes
CUST06567,CON06567,PAY06567,Female,18,48,95.96,4606.08,Cable,2,Yes,Yes,Yes,Yes
CUST06568,CON06568,PAY06568,Male,28,28,82.21,2301.88,Cable,0,No,No,Yes,No
CUST06569,CON06569,PAY06569,Female,33,48,61.91,2971.68,Fiber Optic,7,Yes,No,No,Yes
CUST06570,CON06570,PAY06570,Male,66,59,78.7,4643.3,Cable,1,No,No,No,No
CUST06571,CON06571,PAY06571,Male,51,2,62.0,124.0,Cable,4,Yes,Yes,No,No
CUST06572,CON06572,PAY06572,Female,24,16,31.47,503.52,DSL,7,No,No,No,Yes
CUST06573,CON06573,PAY06573,Male,37,62,103.48,6415.76,,7,Yes,No,Yes,Yes
CUST06574,CON06574,PAY06574,Male,54,68,82.87,5635.16,Fiber Optic,5,Yes,Yes,Yes,No
CUST06575,CON06575,PAY06575,Female,41,49,64.49,3160.01,,5,Yes,Yes,No,No
CUST06576,CON06576,PAY06576,Male,26,71,82.13,5831.23,DSL,4,No,No,No,No
CUST06577,CON06577,PAY06577,Male,56,1,80.08,80.08,Fiber Optic,0,No,No,No,No
CUST06578,CON06578,PAY06578,Female,68,48,59.75,2868.0,Cable,4,Yes,No,Yes,No
CUST06579,CON06579,PAY06579,Female,42,12,78.33,939.96,Fiber Optic,1,No,Yes,No,Yes
CUST06580,CON06580,PAY06580,Female,67,52,64.49,3353.48,Cable,4,Yes,No,Yes,No
CUST06581,CON06581,PAY06581,Female,62,68,75.23,5115.64,,6,Yes,No,No,Yes
CUST06582,CON06582,PAY06582,Male,19,51,29.71,1515.21,DSL,2,No,No,Yes,Yes
CUST06583,CON06583,PAY06583,Female,68,6,32.27,193.62,,3,Yes,No,Yes,No
CUST06584,CON06584,PAY06584,Male,19,29,54.94,1593.26,,1,No,Yes,Yes,No
CUST06585,CON06585,PAY06585,Male,31,41,82.53,3383.73,DSL,3,No,No,No,No
CUST06586,CON06586,PAY06586,Female,59,32,99.92,3197.44,,6,No,No,No,No
CUST06587,CON06587,PAY06587,Male,73,5,34.72,173.6,,4,Yes,No,Yes,No
CUST06588,CON06588,PAY06588,Female,26,60,53.84,3230.4,Cable,1,No,Yes,Yes,No
CUST06589,CON06589,PAY06589,Female,61,32,101.9,3260.8,,7,No,No,No,No
CUST06590,CON06590,PAY06590,Female,48,29,96.36,2794.44,Cable,5,Yes,No,No,Yes
CUST06591,CON06591,PAY06591,Female,77,1,25.37,25.37,Cable,3,Yes,Yes,Yes,Yes
CUST06592,CON06592,PAY06592,Male,55,41,32.26,1322.66,,4,Yes,Yes,No,No
CUST06593,CON06593,PAY06593,Female,72,41,59.45,2437.45,DSL,0,Yes,No,Yes,No
CUST06594,CON06594,PAY06594,Male,66,52,84.76,4407.52,,4,No,No,Yes,Yes
CUST06595,CON06595,PAY06595,Female,27,22,26.66,586.52,Fiber Optic,0,No,No,No,No
CUST06596,CON06596,PAY06596,Female,50,41,100.67,4127.47,DSL,1,No,No,No,No
CUST06597,CON06597,PAY06597,Female,72,29,27.66,802.14,Cable,6,No,Yes,Yes,No
CUST06598,CON06598,PAY06598,Male,52,45,45.89,2065.05,,2,No,No,Yes,No
CUST06599,CON06599,PAY06599,Female,26,21,31.51,661.71,Fiber Optic,1,No,No,No,No
CUST06600,CON06600,PAY06600,Male,52,45,51.34,2310.3,,3,No,No,Yes,No
CUST06601,CON06601,PAY06601,Male,48,66,76.42,5043.72,Fiber Optic,7,Yes,Yes,Yes,No
CUST06602,CON06602,PAY06602,Female,30,48,60.56,2906.88,Fiber Optic,6,Yes,No,No,Yes
CUST06603,CON06603,PAY06603,Male,25,33,75.36,2486.88,Fiber Optic,8,Yes,Yes,No,Yes
CUST06604,CON06604,PAY06604,Male,68,44,63.18,2779.92,Cable,6,No,Yes,No,Yes
CUST06605,CON06605,PAY06605,Male,35,4,64.67,258.68,,7,No,No,Yes,No
CUST06606,CON06606,PAY06606,Female,21,17,34.33,583.61,DSL,6,No,No,No,Yes
CUST06607,CON06607,PAY06607,Female,30,48,61.38,2946.24,Fiber Optic,6,Yes,No,No,Yes
CUST06608,CON06608,PAY06608,Female,65,30,59.14,1774.2,,1,No,No,Yes,Yes
CUST06609,CON06609,PAY06609,Female,51,43,95.49,4106.07,DSL,1,No,No,No,No
CUST06610,CON06610,PAY06610,Female,55,34,96.37,3276.58,,5,No,No,No,No
CUST06611,CON06611,PAY06611,Female,59,22,80.74,1776.28,DSL,5,Yes,Yes,No,No
CUST06612,CON06612,PAY06612,Male,67,52,33.37,1735.24,,4,No,Yes,Yes,No
CUST06613,CON06613,PAY06613,Female,37,66,27.32,1803.12,DSL,1,No,No,Yes,Yes
CUST06614,CON06614,PAY06614,Female,53,32,52.04,1665.28,DSL,5,Yes,Yes,No,Yes
CUST06615,CON06615,PAY06615,Female,51,5,57.86,289.3,DSL,3,Yes,No,Yes,No
CUST06616,CON06616,PAY06616,Female,68,52,62.16,3232.32,Cable,6,Yes,No,Yes,No
CUST06617,CON06617,PAY06617,Female,60,30,58.37,1751.1,,2,No,No,Yes,Yes
CUST06618,CON06618,PAY06618,Female,25,67,45.89,3074.63,DSL,6,No,No,No,Yes
CUST06619,CON06619,PAY06619,Female,57,31,104.6,3242.6,,7,No,No,No,No
CUST06620,CON06620,PAY06620,Female,72,3,34.11,102.33,Cable,2,Yes,Yes,Yes,Yes
CUST06621,CON06621,PAY06621,Female,58,69,75.3,5195.7,,4,Yes,No,No,Yes
CUST06622,CON06622,PAY06622,Male,68,57,81.81,4663.17,Cable,0,No,No,No,No
CUST06623,CON06623,PAY06623,Male,73,26,58.97,1533.22,Cable,0,Yes,No,Yes,Yes
CUST06624,CON06624,PAY06624,Male,67,51,84.25,4296.75,,4,No,No,Yes,Yes
CUST06625,CON06625,PAY06625,Male,72,22,56.65,1246.3,DSL,1,No,Yes,No,No
CUST06626,CON06626,PAY06626,Female,25,10,102.27,1022.7,Fiber Optic,3,Yes,Yes,No,No
CUST06627,CON06627,PAY06627,Female,30,61,49.91,3044.51,Cable,2,No,Yes,Yes,No
CUST06628,CON06628,PAY06628,Female,72,51,62.39,3181.89,Cable,5,Yes,No,Yes,No
CUST06629,CON06629,PAY06629,Female,63,69,77.03,5315.07,,6,Yes,No,No,Yes
